fold,run,eta,h1,h2,ce_te,acc_te
4,17,0.001,3.0,2.0,502.1873778523601,0.7034883720930233
4,18,0.001,3.0,2.0,502.04652321026936,0.7034883720930233
4,19,0.001,3.0,2.0,501.93509985080266,0.7034883720930233
4,20,0.001,3.0,2.0,501.8465563842204,0.7034883720930233
4,21,0.001,3.0,2.0,501.7759018341219,0.7034883720930233
4,22,0.001,3.0,2.0,501.7193058734369,0.7034883720930233
4,23,0.001,3.0,2.0,501.67380955652425,0.7034883720930233
4,24,0.001,3.0,2.0,501.6371136117826,0.7034883720930233
4,25,0.001,3.0,2.0,501.6074219073615,0.7034883720930233
4,26,0.001,3.0,2.0,501.5833246403966,0.7034883720930233
4,27,0.001,3.0,2.0,501.5637104409448,0.7034883720930233
4,28,0.001,3.0,2.0,501.54769973350386,0.7034883720930233
4,29,0.001,3.0,2.0,501.5345938692727,0.7034883720930233
4,30,0.001,3.0,2.0,501.5238360558859,0.7034883720930233
4,31,0.001,3.0,2.0,501.5149811794122,0.7034883720930233
4,32,0.001,3.0,2.0,501.50767237533375,0.7034883720930233
4,33,0.001,3.0,2.0,501.5016227542835,0.7034883720930233
4,34,0.001,3.0,2.0,501.49660108770604,0.7034883720930233
4,35,0.001,3.0,2.0,501.49242055168196,0.7034883720930233
4,36,0.001,3.0,2.0,501.4889298439548,0.7034883720930233
4,37,0.001,3.0,2.0,501.4860061507886,0.7034883720930233
4,38,0.001,3.0,2.0,501.48354956157846,0.7034883720930233
4,39,0.001,3.0,2.0,501.4814786207569,0.7034883720930233
4,40,0.001,3.0,2.0,501.4797267761861,0.7034883720930233
4,41,0.001,3.0,2.0,501.4782395364459,0.7034883720930233
4,42,0.001,3.0,2.0,501.47697219031494,0.7034883720930233
4,43,0.001,3.0,2.0,501.4758879733088,0.7034883720930233
4,44,0.001,3.0,2.0,501.47495659060604,0.7034883720930233
4,45,0.001,3.0,2.0,501.47415302474906,0.7034883720930233
4,46,0.001,3.0,2.0,501.47345657138914,0.7034883720930233
4,47,0.001,3.0,2.0,501.4728500580271,0.7034883720930233
4,48,0.001,3.0,2.0,501.4723192098812,0.7034883720930233
4,49,0.001,3.0,2.0,501.47185213426417,0.7034883720930233
4,50,0.001,3.0,2.0,501.47143890058703,0.7034883720930233
5,0,0.001,3.0,2.0,716.5355501851543,0.6925287356321839
5,1,0.001,3.0,2.0,620.6261636997879,0.6925287356321839
5,2,0.001,3.0,2.0,576.3103467051989,0.6925287356321839
5,3,0.001,3.0,2.0,553.816389242108,0.6925287356321839
5,4,0.001,3.0,2.0,541.440034661935,0.6925287356321839
5,5,0.001,3.0,2.0,534.108991948632,0.6925287356321839
5,6,0.001,3.0,2.0,529.4855278673074,0.6925287356321839
5,7,0.001,3.0,2.0,526.4222911105719,0.6925287356321839
5,8,0.001,3.0,2.0,524.3165295892486,0.6925287356321839
5,9,0.001,3.0,2.0,522.8293690648641,0.6925287356321839
5,10,0.001,3.0,2.0,521.7581639266804,0.6925287356321839
5,11,0.001,3.0,2.0,520.9752562215194,0.6925287356321839
5,12,0.001,3.0,2.0,520.3967995336033,0.6925287356321839
5,13,0.001,3.0,2.0,519.9658991261185,0.6925287356321839
5,14,0.001,3.0,2.0,519.6429591700719,0.6925287356321839
5,15,0.001,3.0,2.0,519.3998707214595,0.6925287356321839
5,16,0.001,3.0,2.0,519.2163607655694,0.6925287356321839
5,17,0.001,3.0,2.0,519.0776180105631,0.6925287356321839
5,18,0.001,3.0,2.0,518.9727051624767,0.6925287356321839
5,19,0.001,3.0,2.0,518.8934727934106,0.6925287356321839
5,20,0.001,3.0,2.0,518.8338023519419,0.6925287356321839
5,21,0.001,3.0,2.0,518.7890702657097,0.6925287356321839
5,22,0.001,3.0,2.0,518.755763470454,0.6925287356321839
5,23,0.001,3.0,2.0,518.731200368217,0.6925287356321839
5,24,0.001,3.0,2.0,518.7133262342015,0.6925287356321839
5,25,0.001,3.0,2.0,518.7005618497354,0.6925287356321839
5,26,0.001,3.0,2.0,518.6916906086183,0.6925287356321839
5,27,0.001,3.0,2.0,518.6857737083421,0.6925287356321839
5,28,0.001,3.0,2.0,518.6820860260146,0.6925287356321839
5,29,0.001,3.0,2.0,518.680067352294,0.6925287356321839
5,30,0.001,3.0,2.0,518.6792851125572,0.6925287356321839
5,31,0.001,3.0,2.0,518.6794057378954,0.6925287356321839
5,32,0.001,3.0,2.0,518.680172589278,0.6925287356321839
5,33,0.001,3.0,2.0,518.6813888741002,0.6925287356321839
5,34,0.001,3.0,2.0,518.6829043852761,0.6925287356321839
5,35,0.001,3.0,2.0,518.6846051805227,0.6925287356321839
5,36,0.001,3.0,2.0,518.6864055324407,0.6925287356321839
5,37,0.001,3.0,2.0,518.6882416388335,0.6925287356321839
5,38,0.001,3.0,2.0,518.6900667019385,0.6925287356321839
5,39,0.001,3.0,2.0,518.6918470752881,0.6925287356321839
5,40,0.001,3.0,2.0,518.6935592452814,0.6925287356321839
5,41,0.001,3.0,2.0,518.6951874667385,0.6925287356321839
5,42,0.001,3.0,2.0,518.6967219117298,0.6925287356321839
5,43,0.001,3.0,2.0,518.6981572218074,0.6925287356321839
5,44,0.001,3.0,2.0,518.6994913776048,0.6925287356321839
5,45,0.001,3.0,2.0,518.7007248182914,0.6925287356321839
5,46,0.001,3.0,2.0,518.7018597577885,0.6925287356321839
5,47,0.001,3.0,2.0,518.7028996559196,0.6925287356321839
5,48,0.001,3.0,2.0,518.7038488115016,0.6925287356321839
5,49,0.001,3.0,2.0,518.7047120513223,0.6925287356321839
5,50,0.001,3.0,2.0,518.7054944944036,0.6925287356321839
